,feelslike,humidity,precipitation,pressure,temp,winddir,windspeed,month,isusable,weekday
2017-10-04,20.0,0.65,0.0,1028.0,23.0,230,3.888892,10,True,3
2017-10-05,23.0,0.65,2.9,1020.0,26.0,242,4.444448,10,False,4
2017-10-06,26.0,0.65,2.7,1018.0,25.0,236,2.5000020000000003,10,False,5
2017-10-07,25.0,0.72,0.0,1019.0,25.0,204,3.333336,10,True,6
2017-10-08,26.0,0.84,6.9,1015.0,25.0,210,4.722226,10,False,7
2017-10-09,25.0,0.89,4.6,1013.0,24.0,200,5.0000040000000014,10,False,1
2017-10-10,26.0,0.68,0.0,1018.0,25.0,310,2.5000020000000003,10,True,2
2017-10-11,21.0,0.67,0.0,1020.0,23.0,65,3.611114,10,True,3
2017-10-12,16.0,0.64,1.6,1027.0,18.0,70,6.3888940000000005,10,False,4
2017-10-13,15.0,0.71,0.0,1029.0,18.0,82,4.166670000000001,10,False,5
2017-10-14,20.0,0.75,0.2,1023.0,22.0,142,1.944446,10,True,6
2017-10-15,20.0,0.8,0.0,1015.0,22.0,216,3.888892,10,True,7
2017-10-16,13.0,0.58,0.4,1016.0,20.0,322,6.111116000000001,10,False,1
2017-10-17,12.0,0.46,0.0,1026.0,15.0,160,3.333336,10,False,2
2017-10-18,18.0,0.53,0.0,1026.0,21.0,241,3.0555580000000004,10,True,3
2017-10-19,18.0,0.53,0.0,1022.0,21.0,233,3.888892,10,True,4
2017-10-20,19.0,0.48,0.0,1020.0,22.0,300,4.166670000000001,10,True,5
2017-10-21,22.0,0.42,0.0,1026.0,24.0,265,1.944446,10,True,6
2017-10-22,19.0,0.48,0.0,1029.0,22.0,212,2.222224,10,True,7
2017-10-23,20.0,0.78,0.8,1023.0,22.0,147,4.444448,10,False,1
2017-10-24,21.0,0.86,9.0,1010.0,22.0,171,6.944450000000002,10,False,2
2017-10-25,18.0,0.59,0.1,1006.0,18.0,304,2.7777800000000004,10,False,3
2017-10-26,12.0,0.58,1.9,1007.0,14.0,307,5.0000040000000014,10,False,4
2017-10-27,14.0,0.5,0.0,1018.0,17.0,231,3.333336,10,False,5
2017-10-28,17.0,0.66,0.0,1016.0,19.0,186,4.166670000000001,10,True,6
2017-10-29,18.0,0.88,35.6,1001.0,19.0,134,6.111116000000001,10,False,7
2017-10-30,10.0,0.59,1.7,999.0,16.0,265,7.222228,10,False,1
2017-10-31,9.0,0.46,0.0,1018.0,14.0,269,5.8333379999999995,10,False,2
2017-11-01,11.0,0.57,0.0,1026.0,15.0,122,2.7777800000000004,11,False,3
2017-11-02,18.0,0.83,0.1,1024.0,21.0,186,3.0555580000000004,11,False,4
2017-11-03,18.0,0.74,0.0,1019.0,22.0,257,4.444448,11,True,5
2017-11-04,10.0,0.53,0.0,1026.0,13.0,61,4.166670000000001,11,False,6
2017-11-05,14.0,0.86,3.1,1023.0,16.0,119,3.611114,11,False,7
2017-11-06,15.0,0.82,0.5,1015.0,18.0,252,4.444448,11,False,1
2017-11-07,5.0,0.64,3.9,1022.0,9.0,102,5.0000040000000014,11,False,2
2017-11-08,4.0,0.68,0.0,1024.0,9.0,32,4.166670000000001,11,False,3
2017-11-09,9.0,0.68,0.0,1021.0,12.0,108,2.7777800000000004,11,False,4
2017-11-10,-2.0,0.51,0.0,1024.0,10.0,313,7.500006000000001,11,False,5
2017-11-11,-3.0,0.32,0.0,1034.0,3.0,183,3.333336,11,False,6
2017-11-12,5.0,0.43,0.0,1032.0,7.0,243,1.111112,11,False,7
2017-11-13,5.0,0.65,1.2,1027.0,8.0,72,3.333336,11,False,1
2017-11-14,3.0,0.65,0.0,1026.0,7.0,105,3.888892,11,False,2
2017-11-15,6.0,0.67,0.0,1023.0,9.0,78,3.0555580000000004,11,False,3
2017-11-16,8.0,0.7,0.5,1012.0,13.0,235,5.8333379999999995,11,False,4
2017-11-17,2.0,0.48,0.0,1018.0,8.0,305,6.666672,11,False,5
2017-11-18,6.0,0.53,1.7,1010.0,12.0,217,3.888892,11,False,6
2017-11-19,7.0,0.64,2.4,999.0,14.0,263,7.777784,11,False,7
2017-11-20,1.0,0.5,0.0,1017.0,8.0,271,6.3888940000000005,11,False,1
2017-11-21,7.0,0.5,0.0,1019.0,13.0,215,5.277782,11,False,2
2017-11-22,7.0,0.69,2.8,1015.0,12.0,272,5.0000040000000014,11,False,3
2017-11-23,1.0,0.49,0.0,1019.0,6.0,299,3.611114,11,False,4
2017-11-24,5.0,0.46,0.0,1017.0,9.0,239,2.7777800000000004,11,False,5
2017-11-25,8.0,0.55,0.0,1009.0,12.0,237,3.333336,11,False,6
2017-11-26,4.0,0.57,0.0,1014.0,10.0,296,5.555560000000002,11,False,7
2017-11-27,3.0,0.52,0.0,1019.0,10.0,299,5.277782,11,False,1
2017-11-28,6.0,0.63,0.0,1028.0,11.0,124,3.611114,11,False,2
2017-11-29,9.0,0.58,0.0,1021.0,16.0,240,5.277782,11,False,3
2017-11-30,6.0,0.65,0.1,1023.0,10.0,110,3.0555580000000004,11,False,4
2017-12-01,7.0,0.64,0.0,1021.0,10.0,278,3.888892,12,False,5
2017-12-02,7.0,0.56,0.0,1025.0,8.0,81,1.3888900000000002,12,False,6
2017-12-03,8.0,0.68,0.1,1024.0,9.0,92,0.833334,12,False,7
2017-12-04,8.0,0.74,0.0,1029.0,10.0,173,2.5000020000000003,12,False,1
2017-12-05,10.0,0.86,5.4,1020.0,14.0,176,5.0000040000000014,12,False,2
2017-12-06,5.0,0.51,0.6,1015.0,13.0,262,5.555560000000002,12,False,3
2017-12-07,1.0,0.47,0.1,1016.0,7.0,260,5.8333379999999995,12,False,4
2017-12-08,0.0,0.45,0.0,1018.0,4.0,271,3.0555580000000004,12,False,5
2017-12-09,-2.0,0.69,4.6,1012.0,2.0,206,3.333336,12,False,6
2017-12-10,-4.0,0.74,0.0,1013.0,3.0,266,5.0000040000000014,12,False,7
2017-12-11,0.0,0.66,0.1,1016.0,4.0,245,3.333336,12,False,1
2017-12-12,1.0,0.72,1.9,1003.0,8.0,229,5.555560000000002,12,False,2
2017-12-13,-11.0,0.52,0.0,1003.0,-1.0,282,8.611118000000001,12,False,3
2017-12-14,-7.0,0.67,1.0,1009.0,-1.0,288,3.888892,12,False,4
2017-12-15,-7.0,0.69,1.3,1017.0,-3.0,251,2.222224,12,False,5
2017-12-16,-5.0,0.74,0.1,1018.0,3.0,269,5.555560000000002,12,False,6
2017-12-17,-1.0,0.71,0.0,1025.0,2.0,130,1.666668,12,False,7
2017-12-18,2.0,0.85,0.3,1019.0,5.0,158,2.222224,12,False,1
2017-12-19,5.0,0.77,0.0,1012.0,11.0,247,5.0000040000000014,12,False,2
2017-12-20,2.0,0.59,0.0,1013.0,9.0,302,5.277782,12,False,3
2017-12-21,0.0,0.5,0.0,1022.0,4.0,290,2.7777800000000004,12,False,4
2017-12-22,3.0,0.7,0.0,1024.0,7.0,132,1.944446,12,False,5
2017-12-23,4.0,0.88,10.2,1013.0,9.0,169,3.333336,12,False,6
2017-12-24,0.0,0.65,0.6,1020.0,5.0,160,4.722226,12,False,7
2017-12-25,-4.0,0.64,3.3,1013.0,5.0,223,7.777784,12,False,1
2017-12-26,-9.0,0.44,0.0,1029.0,-3.0,278,6.111116000000001,12,False,2
2017-12-27,-11.0,0.43,0.0,1033.0,-5.0,312,4.444448,12,False,3
2017-12-28,-17.0,0.48,0.0,1034.0,-8.0,311,6.3888940000000005,12,False,4
2017-12-29,-14.0,0.5,0.0,1027.0,-5.0,302,4.166670000000001,12,False,5
2017-12-30,-11.0,0.66,0.7,1019.0,-4.0,258,3.611114,12,False,6
2017-12-31,-18.0,0.6,0.0,1024.0,-6.0,313,6.666672,12,False,7
2018-01-01,-18.0,0.59,0.0,1029.0,-8.0,305,5.8333379999999995,1,False,1
2018-01-02,-14.0,0.64,0.0,1029.0,-5.0,269,5.555560000000002,1,False,2
2018-01-03,-9.0,0.57,0.0,1025.0,-3.0,188,2.5000020000000003,1,False,3
2018-01-04,-13.0,0.78,6.1,1000.0,-3.0,248,10.277786,1,False,4
2018-01-05,-20.0,0.7,0.0,1011.0,-8.0,287,9.166674,1,False,5
2018-01-06,-22.0,0.69,0.0,1024.0,-11.0,292,7.500006000000001,1,False,6
2018-01-07,-18.0,0.74,0.0,1034.0,-9.0,268,4.166670000000001,1,False,7
2018-01-08,-11.0,0.81,0.0,1023.0,-1.0,229,4.444448,1,False,1
2018-01-09,-3.0,0.81,0.0,1022.0,4.0,291,4.166670000000001,1,False,2
2018-01-10,0.0,0.77,0.0,1031.0,2.0,189,1.944446,1,False,3
2018-01-11,3.0,0.96,0.0,1028.0,6.0,206,1.944446,1,False,4
2018-01-12,8.0,0.99,10.6,1012.0,13.0,176,5.277782,1,False,5
2018-01-13,-3.0,0.66,1.2,1012.0,13.0,282,7.500006000000001,1,False,6
2018-01-14,-13.0,0.4,0.0,1036.0,-4.0,218,5.0000040000000014,1,False,7
2018-01-15,-10.0,0.58,0.0,1037.0,-2.0,48,4.444448,1,False,1
2018-01-16,-2.0,0.77,0.2,1032.0,2.0,87,1.666668,1,False,2
2018-01-17,-5.0,0.84,3.1,1024.0,2.0,245,4.166670000000001,1,False,3
2018-01-18,-9.0,0.63,0.0,1018.0,0.0,308,5.0000040000000014,1,False,4
2018-01-19,-4.0,0.7,0.0,1017.0,2.0,252,3.888892,1,False,5
2018-01-20,1.0,0.69,0.0,1014.0,8.0,257,4.722226,1,False,6
2018-01-21,5.0,0.79,0.0,1021.0,8.0,256,1.944446,1,False,7
2018-01-22,5.0,0.9,0.3,1021.0,7.0,107,1.666668,1,False,1
2018-01-23,6.0,0.86,6.3,1008.0,11.0,219,3.888892,1,False,2
2018-01-24,-2.0,0.6,0.0,1015.0,5.0,292,5.555560000000002,1,False,3
2018-01-25,-7.0,0.37,0.0,1029.0,0.0,320,5.277782,1,False,4
2018-01-26,-1.0,0.38,0.0,1038.0,2.0,263,2.222224,1,False,5
2018-01-27,3.0,0.71,0.0,1030.0,10.0,210,4.444448,1,False,6
2018-01-28,6.0,0.86,3.5,1024.0,9.0,254,2.222224,1,False,7
2018-01-29,1.0,0.68,0.4,1021.0,6.0,38,4.722226,1,False,1
2018-01-30,-5.0,0.69,1.5,1016.0,2.0,207,5.277782,1,False,2
2018-01-31,-9.0,0.51,0.0,1023.0,0.0,262,5.0000040000000014,1,False,3
2018-02-01,0.0,0.6,0.7,1015.0,5.0,209,2.7777800000000004,2,False,4
2018-02-02,-9.0,0.58,2.8,1018.0,3.0,313,7.222228,2,False,5
2018-02-03,-11.0,0.45,0.0,1030.0,-1.0,249,5.277782,2,False,6
2018-02-04,-1.0,0.69,14.8,1019.0,4.0,141,3.0555580000000004,2,False,7
2018-02-05,-5.0,0.64,0.0,1016.0,3.0,302,5.555560000000002,2,False,1
2018-02-06,-2.0,0.53,0.0,1029.0,2.0,247,1.944446,2,False,2
2018-02-07,-3.0,0.81,12.1,1023.0,4.0,142,5.0000040000000014,2,False,3
2018-02-08,-7.0,0.61,0.0,1027.0,-1.0,303,5.0000040000000014,2,False,4
2018-02-09,-4.0,0.61,0.2,1033.0,2.0,229,3.333336,2,False,5
2018-02-10,3.0,0.96,8.2,1024.0,6.0,177,1.666668,2,False,6
2018-02-11,6.0,0.98,16.4,1016.0,11.0,172,2.5000020000000003,2,False,7
2018-02-12,2.0,0.65,0.4,1027.0,11.0,314,5.277782,2,False,1
2018-02-13,-4.0,0.49,0.0,1041.0,1.0,161,3.333336,2,False,2
2018-02-14,3.0,0.73,0.2,1026.0,9.0,227,2.7777800000000004,2,False,3
2018-02-15,8.0,0.9,2.1,1012.0,12.0,224,2.5000020000000003,2,False,4
2018-02-16,7.0,0.78,2.9,1008.0,12.0,281,4.722226,2,False,5
2018-02-17,-2.0,0.61,6.8,1025.0,3.0,200,3.611114,2,False,6
2018-02-18,1.0,0.73,0.2,1025.0,6.0,274,3.333336,2,False,7
2018-02-19,4.0,0.77,0.5,1031.0,8.0,173,3.0555580000000004,2,False,1
2018-02-20,10.0,0.89,0.0,1027.0,15.0,225,3.333336,2,False,2
2018-02-21,14.0,0.84,1.5,1026.0,20.0,239,3.888892,2,False,3
2018-02-22,3.0,0.7,3.7,1036.0,11.0,37,4.444448,2,False,4
2018-02-23,1.0,0.83,2.4,1033.0,5.0,106,3.0555580000000004,2,False,5
2018-02-24,6.0,0.85,1.4,1022.0,9.0,226,2.5000020000000003,2,False,6
2018-02-25,4.0,0.86,6.7,1018.0,6.0,129,3.611114,2,False,7
2018-02-26,6.0,0.66,0.0,1021.0,10.0,294,3.0555580000000004,2,False,1
2018-02-27,8.0,0.5,0.0,1027.0,11.0,268,3.0555580000000004,2,False,2
2018-02-28,7.0,0.54,0.0,1018.0,13.0,221,3.611114,2,False,3
2018-03-01,9.0,0.71,3.3,1009.0,12.0,152,2.5000020000000003,3,False,4
2018-03-02,-1.0,0.79,25.2,997.0,6.0,268,10.555564,3,False,5
2018-03-03,0.0,0.66,0.2,1015.0,7.0,304,8.611118000000001,3,False,6
2018-03-04,-1.0,0.62,0.0,1020.0,6.0,298,7.222228,3,False,7
2018-03-05,-2.0,0.6,0.0,1018.0,5.0,263,6.111116000000001,3,False,1
2018-03-06,2.0,0.62,0.2,1017.0,6.0,130,3.333336,3,False,2
2018-03-07,-4.0,0.88,18.9,1007.0,3.0,173,7.500006000000001,3,False,3
2018-03-08,-3.0,0.85,0.3,1007.0,2.0,286,4.722226,3,False,4
2018-03-09,-4.0,0.68,0.0,1008.0,5.0,269,6.3888940000000005,3,False,5
2018-03-10,-3.0,0.59,0.0,1014.0,4.0,284,6.111116000000001,3,False,6
2018-03-11,0.0,0.62,0.0,1019.0,6.0,310,3.888892,3,False,7
2018-03-12,-1.0,0.7,0.8,1014.0,5.0,50,4.444448,3,False,1
2018-03-13,-4.0,0.79,0.0,1005.0,3.0,232,7.222228,3,False,2
2018-03-14,-5.0,0.66,0.0,1003.0,4.0,267,7.500006000000001,3,False,3
2018-03-15,-3.0,0.62,0.0,1003.0,6.0,276,6.944450000000002,3,False,4
2018-03-16,-4.0,0.58,0.0,1009.0,3.0,298,7.222228,3,False,5
2018-03-17,-2.0,0.53,0.0,1010.0,7.0,297,5.555560000000002,3,False,6
2018-03-18,-1.0,0.49,0.0,1013.0,5.0,281,3.888892,3,False,7
2018-03-19,2.0,0.46,0.0,1014.0,6.0,191,2.5000020000000003,3,False,1
2018-03-20,-3.0,0.45,0.1,1013.0,3.0,45,5.0000040000000014,3,False,2
2018-03-21,-5.0,0.79,7.0,1005.0,3.0,27,7.222228,3,False,3
2018-03-22,-1.0,0.83,0.0,1010.0,6.0,319,5.8333379999999995,3,False,4
2018-03-23,1.0,0.65,0.1,1017.0,8.0,317,4.166670000000001,3,False,5
2018-03-24,1.0,0.58,0.0,1020.0,8.0,323,4.166670000000001,3,False,6
2018-03-25,0.0,0.63,0.2,1029.0,6.0,46,4.444448,3,False,7
2018-03-26,3.0,0.5,0.0,1039.0,8.0,85,3.333336,3,False,1
2018-03-27,3.0,0.52,0.7,1032.0,6.0,124,2.222224,3,False,2
2018-03-28,6.0,0.73,0.8,1019.0,11.0,234,1.944446,3,False,3
2018-03-29,8.0,0.83,0.1,1015.0,11.0,139,2.222224,3,False,4
2018-03-30,8.0,0.8,2.1,1010.0,12.0,262,3.888892,3,False,5
2018-03-31,7.0,0.46,0.0,1023.0,12.0,253,4.722226,3,False,6
2018-04-01,7.0,0.5,0.2,1017.0,12.0,194,5.0000040000000014,4,False,7
2018-04-02,1.0,0.75,4.8,1020.0,6.0,116,3.0555580000000004,4,False,1
2018-04-03,2.0,0.85,1.7,1019.0,5.0,122,2.7777800000000004,4,False,2
2018-04-04,5.0,0.73,2.4,1004.0,12.0,205,5.8333379999999995,4,False,3
2018-04-05,-1.0,0.42,0.0,1018.0,6.0,290,6.3888940000000005,4,False,4
2018-04-06,5.0,0.57,0.0,1014.0,13.0,210,3.888892,4,False,5
2018-04-07,2.0,0.52,0.0,1012.0,7.0,290,4.444448,4,False,6
2018-04-08,-1.0,0.43,0.0,1014.0,6.0,249,5.277782,4,False,7
2018-04-09,1.0,0.43,0.2,1022.0,8.0,262,3.333336,4,False,1
2018-04-10,4.0,0.58,0.5,1022.0,9.0,297,3.0555580000000004,4,False,2
2018-04-11,6.0,0.47,0.0,1021.0,9.0,175,2.5000020000000003,4,False,3
2018-04-12,9.0,0.58,0.1,1016.0,14.0,191,3.888892,4,False,4
2018-04-13,17.0,0.51,0.0,1012.0,22.0,217,5.0000040000000014,4,True,5
2018-04-14,15.0,0.62,0.0,1015.0,20.0,172,4.722226,4,True,6
2018-04-15,0.0,0.74,4.2,1024.0,7.0,75,8.055562,4,False,7
2018-04-16,5.0,0.81,16.0,1005.0,13.0,152,8.333340000000002,4,False,1
2018-04-17,2.0,0.58,0.1,1005.0,7.0,275,5.8333379999999995,4,False,2
2018-04-18,4.0,0.55,0.0,1009.0,11.0,267,4.444448,4,False,3
2018-04-19,4.0,0.66,1.7,1009.0,8.0,213,4.166670000000001,4,False,4
2018-04-20,1.0,0.51,0.0,1023.0,10.0,317,6.3888940000000005,4,False,5
2018-04-21,8.0,0.51,0.0,1029.0,14.0,308,3.611114,4,False,6
2018-04-22,13.0,0.46,0.0,1029.0,16.0,268,1.944446,4,False,7
2018-04-23,14.0,0.47,0.0,1031.0,16.0,167,2.5000020000000003,4,False,1
2018-04-24,11.0,0.58,0.8,1027.0,15.0,143,3.611114,4,False,2
2018-04-25,11.0,0.94,6.8,1010.0,13.0,101,3.611114,4,False,3
2018-04-26,14.0,0.65,0.2,1008.0,17.0,283,3.611114,4,False,4
2018-04-27,11.0,0.75,3.0,1010.0,12.0,145,2.5000020000000003,4,False,5
2018-04-28,14.0,0.73,1.6,1010.0,18.0,178,2.5000020000000003,4,False,6
2018-04-29,9.0,0.62,0.5,1014.0,13.0,304,5.0000040000000014,4,False,7
2018-04-30,6.0,0.61,3.4,1017.0,10.0,301,5.277782,4,False,1
2018-05-01,16.0,0.49,0.0,1018.0,23.0,266,3.611114,5,True,2
2018-05-02,22.0,0.39,0.0,1018.0,27.0,239,4.722226,5,True,3
2018-05-03,24.0,0.51,0.4,1016.0,28.0,239,4.444448,5,False,4
2018-05-04,24.0,0.65,1.4,1013.0,26.0,230,3.611114,5,False,5
2018-05-05,18.0,0.47,0.0,1018.0,22.0,273,4.166670000000001,5,True,6
2018-05-06,16.0,0.63,0.6,1015.0,17.0,89,2.7777800000000004,5,False,7
2018-05-07,17.0,0.65,0.1,1018.0,21.0,151,2.222224,5,True,1
2018-05-08,17.0,0.64,0.0,1024.0,20.0,99,1.944446,5,True,2
2018-05-09,18.0,0.58,0.0,1021.0,21.0,166,1.944446,5,True,3
2018-05-10,18.0,0.72,1.9,1014.0,21.0,170,2.7777800000000004,5,False,4
2018-05-11,18.0,0.55,0.0,1016.0,21.0,318,3.333336,5,True,5
2018-05-12,14.0,0.66,1.9,1020.0,16.0,64,2.5000020000000003,5,False,6
2018-05-13,11.0,0.78,0.8,1021.0,14.0,80,2.7777800000000004,5,False,7
2018-05-14,16.0,0.77,0.2,1016.0,21.0,176,2.222224,5,True,1
2018-05-15,21.0,0.74,3.4,1012.0,27.0,239,3.333336,5,False,2
2018-05-16,16.0,0.79,5.3,1019.0,17.0,75,3.333336,5,False,3
2018-05-17,17.0,0.87,7.8,1017.0,19.0,132,1.3888900000000002,5,False,4
2018-05-18,16.0,0.63,0.0,1025.0,17.0,94,4.722226,5,False,5
2018-05-19,11.0,0.83,10.2,1024.0,14.0,88,3.611114,5,False,6
2018-05-20,20.0,0.77,2.2,1016.0,24.0,260,4.444448,5,False,7
2018-05-21,21.0,0.57,0.0,1021.0,24.0,136,2.222224,5,True,1
2018-05-22,17.0,0.74,5.3,1020.0,18.0,160,1.666668,5,False,2
2018-05-23,21.0,0.68,3.6,1014.0,25.0,290,2.5000020000000003,5,False,3
2018-05-24,24.0,0.48,0.0,1019.0,27.0,248,3.0555580000000004,5,True,4
2018-05-25,24.0,0.5,0.0,1015.0,28.0,240,4.444448,5,True,5
2018-05-26,27.0,0.61,0.8,1010.0,29.0,223,2.7777800000000004,5,False,6
2018-05-27,17.0,0.77,3.7,1016.0,22.0,55,4.722226,5,False,7
2018-05-28,18.0,0.7,0.1,1018.0,22.0,131,2.5000020000000003,5,True,1
2018-05-29,24.0,0.69,0.0,1016.0,29.0,215,1.944446,5,True,2
2018-05-30,21.0,0.71,0.0,1019.0,23.0,114,3.333336,5,True,3
2018-05-31,18.0,0.86,1.3,1017.0,19.0,121,2.7777800000000004,5,False,4
2018-06-01,23.0,0.81,8.4,1009.0,27.0,127,1.3888900000000002,6,False,5
2018-06-02,26.0,0.73,11.7,1008.0,28.0,152,2.5000020000000003,6,False,6
2018-06-03,16.0,0.65,0.7,1015.0,19.0,97,6.111116000000001,6,False,7
2018-06-04,16.0,0.71,2.4,1009.0,21.0,110,3.0555580000000004,6,False,1
2018-06-05,20.0,0.57,0.6,1006.0,23.0,252,3.888892,6,False,2
2018-06-06,18.0,0.65,0.3,1012.0,20.0,115,1.944446,6,False,3
2018-06-07,18.0,0.7,0.0,1020.0,21.0,168,2.7777800000000004,6,True,4
2018-06-08,22.0,0.67,0.2,1021.0,25.0,229,2.222224,6,True,5
2018-06-09,23.0,0.58,0.0,1019.0,25.0,160,1.666668,6,True,6
2018-06-10,19.0,0.58,2.1,1018.0,20.0,147,1.666668,6,False,7
2018-06-11,19.0,0.54,1.1,1018.0,22.0,107,2.7777800000000004,6,False,1
2018-06-12,21.0,0.55,0.0,1022.0,23.0,193,3.611114,6,True,2
2018-06-13,21.0,0.78,2.8,1013.0,23.0,215,3.611114,6,False,3
2018-06-14,24.0,0.5,0.0,1009.0,27.0,299,5.555560000000002,6,True,4
2018-06-15,21.0,0.58,0.0,1014.0,22.0,158,3.333336,6,True,5
2018-06-16,25.0,0.51,0.0,1017.0,28.0,269,2.222224,6,True,6
2018-06-17,29.0,0.5,0.0,1018.0,31.0,230,2.222224,6,False,7
2018-06-18,29.0,0.64,4.0,1014.0,31.0,222,4.166670000000001,6,False,1
2018-06-19,28.0,0.6,1.1,1009.0,28.0,284,3.333336,6,False,2
2018-06-20,26.0,0.56,0.1,1011.0,27.0,124,1.944446,6,True,3
2018-06-21,26.0,0.59,0.4,1009.0,28.0,99,1.666668,6,False,4
2018-06-22,21.0,0.71,0.2,1015.0,23.0,101,3.888892,6,True,5
2018-06-23,19.0,0.76,2.8,1012.0,21.0,70,3.611114,6,False,6
2018-06-24,25.0,0.72,6.2,1010.0,27.0,221,2.5000020000000003,6,False,7
2018-06-25,25.0,0.58,0.0,1016.0,26.0,298,3.888892,6,True,1
2018-06-26,23.0,0.59,0.0,1023.0,24.0,119,3.888892,6,True,2
2018-06-27,22.0,0.7,0.9,1018.0,23.0,181,4.444448,6,False,3
2018-06-28,27.0,0.75,13.8,1010.0,28.0,231,3.0555580000000004,6,False,4
2018-06-29,30.0,0.57,0.0,1014.0,32.0,307,2.7777800000000004,6,False,5
2018-06-30,33.0,0.52,0.0,1017.0,34.0,259,2.5000020000000003,6,False,6
2018-07-01,35.0,0.56,0.0,1017.0,36.0,246,1.944446,7,False,7
2018-07-02,36.0,0.59,0.3,1018.0,33.0,214,2.5000020000000003,7,False,1
2018-07-03,37.0,0.7,6.2,1021.0,33.0,160,1.666668,7,False,2
2018-07-04,32.0,0.72,9.7,1025.0,30.0,171,1.944446,7,False,3
2018-07-05,32.0,0.71,0.9,1024.0,31.0,200,3.611114,7,False,4
2018-07-06,28.0,0.67,5.4,1018.0,29.0,276,5.0000040000000014,7,False,5
2018-07-07,23.0,0.46,0.0,1026.0,25.0,87,4.166670000000001,7,True,6
2018-07-08,28.0,0.48,0.0,1027.0,28.0,161,1.944446,7,True,7
2018-07-09,29.0,0.5,0.0,1022.0,30.0,232,2.7777800000000004,7,False,1
2018-07-10,32.0,0.53,2.5,1014.0,32.0,263,2.222224,7,False,2
2018-07-11,28.0,0.63,3.1,1014.0,28.0,128,2.7777800000000004,7,False,3
2018-07-12,26.0,0.56,0.1,1021.0,28.0,102,1.666668,7,True,4
2018-07-13,27.0,0.57,0.0,1023.0,28.0,184,2.5000020000000003,7,True,5
2018-07-14,28.0,0.56,0.7,1019.0,31.0,241,3.611114,7,False,6
2018-07-15,29.0,0.67,9.5,1016.0,30.0,240,3.0555580000000004,7,False,7
2018-07-16,32.0,0.68,4.0,1014.0,32.0,217,2.7777800000000004,7,False,1
2018-07-17,29.0,0.73,15.1,1011.0,29.0,231,3.611114,7,False,2
2018-07-18,27.0,0.53,0.0,1013.0,29.0,300,3.888892,7,True,3
2018-07-19,28.0,0.47,0.0,1019.0,29.0,94,2.7777800000000004,7,True,4
2018-07-20,28.0,0.55,0.0,1020.0,27.0,149,3.0555580000000004,7,True,5
2018-07-21,25.0,0.62,8.7,1017.0,24.0,104,5.8333379999999995,7,False,6
2018-07-22,27.0,0.76,4.0,1013.0,28.0,141,6.944450000000002,7,False,7
2018-07-23,28.0,0.78,8.6,1019.0,28.0,148,6.111116000000001,7,False,1
2018-07-24,28.0,0.76,7.5,1021.0,28.0,151,6.666672,7,False,2
2018-07-25,27.0,0.77,10.9,1015.0,27.0,169,5.0000040000000014,7,False,3
2018-07-26,30.0,0.7,2.0,1012.0,31.0,240,2.5000020000000003,7,False,4
2018-07-27,30.0,0.68,7.2,1015.0,30.0,212,2.222224,7,False,5
2018-07-28,30.0,0.66,3.1,1015.0,30.0,249,1.666668,7,False,6
2018-07-29,27.0,0.53,0.0,1018.0,29.0,298,2.7777800000000004,7,True,7
2018-07-30,27.0,0.58,0.0,1020.0,27.0,171,2.5000020000000003,7,True,1
2018-07-31,27.0,0.65,0.0,1020.0,27.0,106,2.5000020000000003,7,True,2
2018-08-01,30.0,0.75,4.8,1017.0,31.0,176,4.444448,8,False,3
2018-08-02,31.0,0.7,7.9,1019.0,31.0,219,3.333336,8,False,4
2018-08-03,30.0,0.73,8.9,1020.0,30.0,203,3.611114,8,False,5
2018-08-04,30.0,0.68,8.1,1019.0,31.0,253,3.0555580000000004,8,False,6
2018-08-05,35.0,0.59,0.0,1020.0,33.0,269,1.666668,8,False,7
2018-08-06,35.0,0.6,0.0,1018.0,34.0,249,2.5000020000000003,8,False,1
2018-08-07,33.0,0.66,9.7,1015.0,33.0,222,3.0555580000000004,8,False,2
2018-08-08,33.0,0.65,9.8,1012.0,33.0,245,1.944446,8,False,3
2018-08-09,31.0,0.61,1.4,1009.0,31.0,299,3.611114,8,False,4
2018-08-10,31.0,0.57,4.8,1012.0,31.0,264,2.222224,8,False,5
2018-08-11,27.0,0.72,10.0,1014.0,26.0,149,1.666668,8,False,6
2018-08-12,28.0,0.71,10.1,1016.0,29.0,56,2.7777800000000004,8,False,7
2018-08-13,26.0,0.82,7.3,1015.0,25.0,118,3.333336,8,False,1
2018-08-14,27.0,0.71,4.2,1011.0,28.0,234,2.7777800000000004,8,False,2
2018-08-15,29.0,0.64,0.1,1013.0,31.0,281,4.166670000000001,8,False,3
2018-08-16,32.0,0.61,0.8,1018.0,32.0,272,2.7777800000000004,8,False,4
2018-08-17,31.0,0.69,14.1,1017.0,30.0,216,3.611114,8,False,5
2018-08-18,29.0,0.71,6.6,1011.0,30.0,240,3.333336,8,False,6
2018-08-19,22.0,0.73,0.5,1015.0,22.0,54,4.444448,8,False,7
2018-08-20,24.0,0.71,0.2,1020.0,25.0,77,3.0555580000000004,8,True,1
2018-08-21,25.0,0.72,0.7,1017.0,25.0,118,3.888892,8,False,2
2018-08-22,27.0,0.7,3.6,1007.0,29.0,258,4.444448,8,False,3
2018-08-23,25.0,0.52,0.0,1015.0,26.0,322,3.888892,8,True,4
2018-08-24,28.0,0.51,0.0,1023.0,29.0,234,2.222224,8,True,5
